"id";"title";"authors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages"
"USP_fa9584f104a6efa22cada030342d94a7";"Desenvolvimento de um software de espectrometria gama para análise por ativação com nêutrons utilizando o conceito de código livre";"primary[Silvio Rogério de Lucia(NA)]";"";"USP";"masterThesis";"openAccess";"2008";"https://doi.org/10.11606/D.85.2008.tde-01122009-095027";"masterThesis";"por"
"UFMG_2fd3973edbb8e718dd1ca656064fb37d";"Effect of in-plane fiber waviness in unidirectional CFRP composites";"primary[Mariana Pimenta Alves(NA)]";"Ondulações de fibras|Análise de elementos finitos|Defeitos|Compósitos reforçados por fibras";"UFMG";"masterThesis";"openAccess";"2017";"http://hdl.handle.net/1843/RAOA-BELQ5H";"masterThesis";""
"UFMG_4e1c73daad62d84263456848fdecaa21";"Otimização topológica evolucionária de estruturas submetidas à multiplos casos de carregamento";"primary[Débora Francisco Lalo(NA)]";"Otimização Estrutural Evolucionária (ESO)|Otimização Topológica|Análise Elastoplástica|Múltiplos Casos de Carregamento";"UFMG";"masterThesis";"openAccess";"2015";"http://hdl.handle.net/1843/PASA-A79ET7";"masterThesis";"por"
"UFMG_01b1be57bbb4712b9c954da430693fb5";"Implementação de sistema para sonificação de microscopia de varredura por sonda";"primary[Tiago Abreu Freitas(NA)]";"Engenharia elétrica";"UFMG";"masterThesis";"openAccess";"2018";"http://hdl.handle.net/1843/BUOS-B8VFDR";"masterThesis";"por"
"UFMS_9253bcceb6b8f2bfdb776ab993c92bd7";"Uso de rede neural convolucional na identificação de hipertensão arterial";"primary[Jefferson Xavier Nobrega(NA)]";"Intervalo RR, variabilidade da frequência cardíaca, rede neural convolucional, transformada wavelet, hipertensão";"UFMS";"masterThesis";"openAccess";"2022";"https://repositorio.ufms.br/handle/123456789/5144";"masterThesis";"por"
"UFMT_5d296acfbb23c2f98b1bbb81b763094d";"Análise da semivariografia temporal de reflexões ondulares no cerrado mato-grossense";"primary[Cunha, Cristiano Rocha da(NA)]";"Geoestatística|Albedo|Refletância PAR e IV|CNPQ::CIENCIAS EXATAS E DA TERRA::FISICA|Geostatistics|PAR and IV reflectance";"UFMT";"doctoralThesis";"openAccess";"2016";"http://ri.ufmt.br/handle/1/2156";"doctoralThesis";"por"
"UFPA_cebdadc128e3a7480ebf0711567e659c";"Um protótipo de software para simulação de sistemas multiagentes baseados na abordagem de Russell/Norvig e na teoria dos jogos";"primary[SANTOS, Adriano Augusto Addario dos(http://lattes.cnpq.br/0420801635835674)]";"Software - Desenvolvimento|Inteligência artificial|Agentes inteligentes (Software)|Sistemas multiagentes|Teoria dos jogos";"UFPA";"masterThesis";"openAccess";"2019";"http://repositorio.ufpa.br:8080/jspui/handle/2011/12569";"masterThesis";"por"
"UFN-1_2411f79d6c190fd8ced5dd2d752b9ca2";"Pensamento Computacional articulado à Resolução de Problemas no Ensino para Formação Inicial de Professores de Matemática: uma abordagem a partir da Teoria de Robbie Case";"primary[Canal, Ana Paula(NA)]";"Ensino de Computação. Ensino de Matemática. Licenciatura. Neopiagetiano. Padrões e Regularidades.";"UFN";"doctoralThesis";"openAccess";"2021";"http://www.tede.universidadefranciscana.edu.br:8080/handle/UFN-BDTD/977";"doctoralThesis";"por"
"UFTM_c84fd6d5629414eed6138345ab854f17";"Mineração de dados como suporte educacional";"primary[MIRANDA, Larissa de Pádua(NA)]";"Mineração de Dados Educacionais.|Práticas escolares.|Fatores sociais|Educational Data Mining.|School practices.|Social factors.|Matemática";"UFTM";"masterThesis";"openAccess";"2018";"http://bdtd.uftm.edu.br/handle/tede/635";"masterThesis";"por"
"UEFS_ce36149d882a141e38853219023cc11f";"Uma abordagem de ensino-aprendizagem de programa??o na educa??o superior";"primary[Santana, Bianca Leite(http://lattes.cnpq.br/4479735010981813)]";"Ensino-aprendizagem de programa??o|pensamento computacional|non-majors|motiva??o|modelo ARCS";"UEFS";"masterThesis";"openAccess";"2018";"http://tede2.uefs.br:8080/handle/tede/658";"masterThesis";"por"
"UFMG_d5a4b554af8d09f37e7a734aed114d71";"Imaginando outros mundos possíveis : a politização de conversações online sobre migração no site Cubadebate.";"primary[Elisa Beatriz Ramírez Hernández(http://lattes.cnpq.br/2358520483579940)]";"Conversações online|Politização|Migração|Cubadebate|Cuba";"UFMG";"masterThesis";"openAccess";"2019";"http://hdl.handle.net/1843/33957|https://orcid.org/0000-0001-8704-2227";"masterThesis";"por"
"ITA_3dd7123addcec71106690ea1e48be3a9";"Síntese de painel aeronáutico submetido a cargas dinâmicas por meio de cargas estáticas equivalentes";"primary[Hélio Guerrini Filho(NA)]";"Otimização de forma|Análise estrutural dinâmica|Placas reforçadas|Flambagem|Fuselagens|Engenharia mecânica|Engenharia estrutural";"ITA";"masterThesis";"openAccess";"2011";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1559";"masterThesis";"por"
"UFPR_30da2f0fb3e9e92532cbfdb9eb7fe63f";"Avaliação comparativa da homogeneização de Mori-Tanaka utilizando o Tensor de Eshelby em materiais bifásicos com diferentes formatos de inclusão";"primary[Melo, Camila Francisca de(NA)]";"Análise numérica|Teses|Materiais compostos|Mecanica analitica|Equações diferenciais parciais";"UFPR";"masterThesis";"openAccess";"2015";"http://hdl.handle.net/1884/48423";"masterThesis";"por"
"UFPR_88f7a9dc1241e04e16b53a3d4cab213f";"Desenvolvimento e validação de sistema de apoio à decisão em urinálise com inteligência artificial utilizando redes neuronais";"primary[Volanski, Waldemar(NA)]";"Teses|Sistemas de suporte de decisão|Redes neurais|Software - Desenvolvimento|Inteligencia artificial|Urina - Exame|Educação";"UFPR";"masterThesis";"openAccess";"2011";"http://hdl.handle.net/1884/48065";"masterThesis";"por"
"UFPR_91fabfe71da4b6a2fea433a6f3147677";"Análise dinâmica linear de pontes sujeitas a passagem de diferentes composições veiculares sob efeito de irregularidades randômicas";"primary[Metz, Diego Gabriel, 1987-(NA)]";"Veiculos a motor - Dinamica|Análise Numérica|Pontes";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/59986";"masterThesis";"por"
"UFPR_d5e8ec1c0356e0f4dce0a183a49c3bbf";"Modelo numérico para fluxo de tráfego veicular em trecho de rodovia com obras e faixa única de circulação";"primary[Hirye, Elieser Santos(NA)]";"Análise numérica";"UFPR";"masterThesis";"openAccess";"2015";"http://hdl.handle.net/1884/40941";"masterThesis";"por"
"UFPR_5794710079ff7c71f6021a91c3a4a7d8";"Integração BIM-ACV como apoio à tomada de decisão na fase de concepção de projeto";"primary[Crippa, Julianna, 1993-(NA)]";"Modelagem de informação da construção|Edificações|Impacto ambiental|Construção Civil";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/62546";"masterThesis";"por"
"INPE_da0c0f241329c03b76e20d38f092c5c6";"Análise multidimensional de transientes nos detectores LIGO";"primary[Tábata Aira Ferreira(NA)]";"";"INPE";"masterThesis";"openAccess";"2018";"http://urlib.net/sid.inpe.br/mtc-m21c/2018/03.08.15.53";"masterThesis";"por"
"INPE_6c6e8c6d43976c23aca002128d729bc1";"Paralelização e otimização do desempenho computacional do modelo BRASIL-SR";"primary[Jefferson Gonçalves de Souza(NA)]";"";"INPE";"masterThesis";"openAccess";"2019";"http://urlib.net/sid.inpe.br/mtc-m21c/2019/03.25.12.58";"masterThesis";"por"
"INPE_f59ab612e6a3283b5b1a7975095c1367";"Classificação inteligente de supernovas utilizando hierarquia de redes neurais artificiais";"primary[Francisca Joamila Brito do Nascimento(NA)]";"";"INPE";"masterThesis";"openAccess";"2019";"http://urlib.net/sid.inpe.br/mtc-m21c/2019/04.04.01.38";"masterThesis";"por"
"INPE_5cd09fcd0df8aadbcc99cb6c1f65b68b";"Movimento de partículas carregadas, com velocidades relativísticas, sob ação de campo geomagnético perturbado";"primary[Ana María Inostroza Lara(NA)]";"";"INPE";"masterThesis";"openAccess";"2020";"http://urlib.net/sid.inpe.br/mtc-m21c/2020/05.06.15.44";"masterThesis";"por"
"UERJ_0e7e50ad9d13793d2bf0edfe8108f8c5";"Otimização de fluxo de dados em uma rede de sensores utilizando a técnica de codificação de redes";"primary[Costa, Bruno Marques(http://lattes.cnpq.br/6308330715458300)]";"Codificação de redes|Rede de sensores em fio|Fluxo de dados|TOSSIM";"UERJ";"masterThesis";"openAccess";"2017";"http://www.bdtd.uerj.br/handle/1/7731";"masterThesis";"por"
"UTFPR-12_1c726bd4ebfbd506ae8490091d334a63";"Estudo numérico bidimensional de propagação de trincas em ferro fundido nodular austemperado (adi)";"primary[Franca, Gustavo Von Zeska de(http://lattes.cnpq.br/1161058172477080)]";"Ferro fundido|Cisalhamento|Materiais - Testes|Ferro fundido - Metalurgia|Engenharia mecânica|Cast-iron|Shear (Mechanics)|Materials - Testing|Cast-iron - Metallurgy|Mechanical engineering";"UTFPR";"masterThesis";"openAccess";"2019";"http://repositorio.utfpr.edu.br/jspui/handle/1/4731";"masterThesis";"por"
"UFAL_6b97ba3a6de9411a9911fe2a53f029f1";"Modelagem de biorretenção com uso de modelo concentrado";"primary[Silva, Valquernei Jesus da(NA)]";"Jardim de Chuva (biorretenção)|Método de puls|Solos - Percolação|Rain Garden (Bioretention)|Puls method|Soils - Percolation|CNPQ::ENGENHARIAS::ENGENHARIA SANITARIA";"UFAL";"masterThesis";"openAccess";"2018";"http://www.repositorio.ufal.br/handle/riufal/6702";"masterThesis";"por"
"UFC-7_ebe6aac4505c1fcf5181e5eba1c9e8a9";"Astrolábio: um corpus de redações escolares do Ceará anotado multidimensionalmente conforme a TEI P5";"primary[Andrade, Katiuscia de Moraes(NA)]";"Computacional linguistics|Corpus linguistics|Linguística de corpus|Língua portuguesa – Composição e exercícios|Língua portuguesa – Correção de textos|Prosa escolar brasileira – Ceará";"UFC";"masterThesis";"openAccess";"2013";"http://www.repositorio.ufc.br/handle/riufc/8195";"masterThesis";"por"
"UFC-7_1031cfa09b2103b523633397a7a49d3d";"Compilação, anotação e análise linguístico-computacional de um corpus de textos literários dos séculos XIX e XX: corpus Coelho Neto";"primary[Martins, Francimary Macedo(NA)]";"Corpus Linguistics|Computational Linguistics|Linguística – Processamento de dados|Língua portuguesa – Brasil – Morfologia|Língua portuguesa – Brasil – Sintaxe|Coelho Netto,1864-1934 – Crítica e interpretação";"UFC";"doctoralThesis";"openAccess";"2014";"http://www.repositorio.ufc.br/handle/riufc/12576";"doctoralThesis";"por"
"UFV_042c9a658226a0f0841aa19e4c443fe9";"Caminhamento ótimo para acesso às parcelas de inventário florestal";"primary[Marcatti, Gustavo Eduardo(NA)]";"Problema do caixeiro viajante|Otimização florestal|Sistemas de informações geográficas";"UFV";"masterThesis";"openAccess";"2013";"http://locus.ufv.br/handle/123456789/3138";"masterThesis";"por"
"UFC-7_6c4b5d07834676afb714a5cc11cd4e73";"Qualidade dos meios de hospedagem cearenses: um estudo baseado nas avaliações do consumidor evidenciadas no site Tripadvisor";"primary[Silva, Emanuela Mota(NA)]";"Qualidade em serviços|Administração de hotéis|Satisfação do consumidor|Sites da Web";"UFC";"masterThesis";"openAccess";"2019";"http://www.repositorio.ufc.br/handle/riufc/56466";"masterThesis";"por"
"UFC-7_399802e38ead96a4655d9c77ab756170";"Adição de biomassa microalgal ao processo eletrolítico por corrente direta pulsada para remoção de íons CU 2+ e NI2+ de efluentes gerados em indústrias de galvanoplastia";"primary[Maia, Liana Geisa Conrado(NA)]";"Processo eletrolítico|Biossorção|Chlorella vulgaris|Remoção de metais|Efluente de galvanoplastia";"UFC";"doctoralThesis";"openAccess";"2021";"http://www.repositorio.ufc.br/handle/riufc/59079";"doctoralThesis";"por"
"UFC-7_25ce15dd1e13aa89c6234c4c02de785d";"Diagnóstico computacional e otimização operacional da unidade de dessulfurização industrial semi-seco (FGD-SDA) em plantas de geração termelétricas";"primary[Pereira, Andréa da Silva(NA)]";"Engenharia química|Processos químicos - Otimização|Modelagem matemática|Mathematical modeling|Process optimization";"UFC";"doctoralThesis";"openAccess";"2019";"http://www.repositorio.ufc.br/handle/riufc/44505";"doctoralThesis";"por"
"UFC-7_98c3c1fd288ada223d577903d162bd3b";"Modelagem e simulação da síntese enzimática de oligossacarídeos catalisada por dextrana-sacarase usando sacarose como substrato e maltose como aceptor";"primary[Magalhães, Madson Linhares(NA)]";"Engenharia química|Modelagem matemática|Oligossacarídeos|Polimerização|Mathematical modeling|Oligosaccharides|Polymerization";"UFC";"doctoralThesis";"openAccess";"2019";"http://www.repositorio.ufc.br/handle/riufc/42204";"doctoralThesis";"por"
"UFC-7_1c0a52be07850c9a540295807649ca6f";"Ensino de Engenharia via e-learning: relação entre uso de simuladores, ambiente virtual e design instrucional do conteúdo";"primary[Araújo, Régia Talina Silva(NA)]";"Teleinformática|Engenharia - Estudo e ensino|Ensino à distância|Software educacional|Engineering education|Statistical analysis|Instructional content design";"UFC";"doctoralThesis";"openAccess";"2017";"http://www.repositorio.ufc.br/handle/riufc/48095";"doctoralThesis";"por"
"UFC-7_2b5664ebba8cf1880015fae23d15b0e4";"Adaptação do modelo genérico WECC de aerogeradores para estudos de transitórios eletromecânicos para atendimento aos requisitos regulatórios do Operador Nacional do Sistema Elétrico no Brasil";"primary[Costa, Raphael Fernandes Sales(NA)]";"Transitórios eletromecânicos|Controle de frequência|Inércia sintética|Sistemas de potência|Energia eólica";"UFC";"masterThesis";"openAccess";"2022";"http://www.repositorio.ufc.br/handle/riufc/64585";"masterThesis";"por"
"UNICAMP-30_9dc93946a326c4dfc512e4c7bf55c4ba";"Modelo computacional multiescala do sistema neuromuscular humano";"primary[Fernandes, Heitor Sanchez, 1989-(NA)]";"Neurociência computacional|Função neuromuscular|Neurônios motores|Força muscular|Computational neuroscience|Neuromuscular function|Motoneuron|Muscle strength";"UNICAMP";"masterThesis";"openAccess";"2018";"https://hdl.handle.net/20.500.12733/1634787";"masterThesis";"por"
"UNICAMP-30_d8bb39f1c7a50a8ce75ae585188bc1aa";"Modeling, simulation and optimization of the sugarcane juice extraction by diffusion/lixiviation processs : Modelagem, simulação e otimização da extração do caldo de cana-de-açúcar por processos de difusão/lixiviação";"primary[Geraldo, Victor Coelho, 1990-(NA)]";"Difusores|Modelagem matemática|Simulação|Lixiviação|Difusão|Diffusers|Mathematical modeling|Simulation|Lixiviation|Diffusion";"UNICAMP";"doctoralThesis";"openAccess";"2019";"https://hdl.handle.net/20.500.12733/1637312";"doctoralThesis";""
"UNICAMP-30_7fc526b3a01c636ad4e0209bbc9dd8b6";"Estudo de modelos matemáticos para análise da radiação solar e desenvolvimento de ferramenta para modelagem e simulação de sistemas fotovoltaicos";"primary[Silva, Michelle Kitayama da, 1990-(NA)]";"Radiação solar|Efeito fotovoltaico|Sistemas de energia fotovoltaica|Energia renovável|Solar radiation|Photovoltaic effect|Photovoltaic energy systems|Renewable energy";"UNICAMP";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/20.500.12733/1637347";"masterThesis";"por"
"UNICAMP-30_dd996320431f758511343c2eb092172d";"Espectroscopia de femtossegundos e dinâmica estocástica aplicada a sistemas químicos e nanomateriais";"primary[Oliveira, Guilherme Henrique de, 1991-(NA)]";"Movimentos brownianos|Nanomateriais|Ótica não-linear|Espectroscopia resolvida no tempo|Simulação computacional|Brownian movements|Nanomaterials|Nonlinear optics|Time-resolved spectroscopy|Computational simulation";"UNICAMP";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/20.500.12733/1637702";"masterThesis";"por"
"UNICAMP-30_3bd3d26891b88ab00a50af5ea65a80d9";"Aplicação de sensores inerciais no monitoramento de taludes de solo sujeitos a escorregamentos";"primary[D'Elia Otero, Malena, 1988-(NA)]";"Detectores|Desastres ambientais|Monitoramento ambiental|Riscos ambientais|Redes de sensores sem fio|Detectors|Environmental disasters|Environmental monitoring|Environmental risks|Wireless Sensor Networks";"UNICAMP";"masterThesis";"openAccess";"2020";"https://hdl.handle.net/20.500.12733/1640033";"masterThesis";"por"
"UNICAMP-30_508d0fd7894828b57a0fe62097a6a77a";"Investigação do potencial de utilização de equipamentos modernos em sistemas de distribuição com alta penetração de microgeração distribuída baseada em energia fotovoltaica";"primary[Galdino, Rafael Viviani, 1995-(NA)]";"Potência reativa (Engenharia elétrica)|Geração distribuída de energia elétrica|Geração de energia fotovoltaica|Energia elétrica - Distribuição|Reactive power (Electrical engineering)|Distributed generation of electric power|Photovoltaic power generation|Electric power distribution";"UNICAMP";"masterThesis";"openAccess";"2021";"https://hdl.handle.net/20.500.12733/1641082";"masterThesis";"por"
"UNICAMP-30_ec4fbd8b0733b21c489c32bba5287aaf";"Análise de medidas em grafos para conectividade funcional em redes de modo padrão na demência da doença de Alzheimer leve utilizando técnicas de aprendizado de máquina";"primary[Lopes, Eric de Oliveira, 1988-(NA)]";"Doença de Alzheimer|Aprendizado de máquina|Teoria dos grafos|Alzheimer disease|Machine learning|Graph theory";"UNICAMP";"masterThesis";"openAccess";"2016";"https://hdl.handle.net/20.500.12733/1628197";"masterThesis";""
